bus_id,tiempo,parada,ocupacion,pasajeros_a_bordo
128,35104.95798482165,Parada Aeropuerto,44.0,22
128,36252.57349988754,Parada Final (SAN VICENTE),0.0,0
129,34814.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),14.000000000000002,7
129,35940.5841828622,Parada Aeropuerto,24.0,12
129,36915.209520853256,Parada Final (SAN VICENTE),0.0,0
130,34812.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),12.0,6
130,35727.74284604024,Parada Aeropuerto,22.0,11
130,37070.68064911278,Parada Final (SAN VICENTE),0.0,0
131,35420.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),20.0,10
131,36537.18972617908,Parada Aeropuerto,46.0,23
131,37913.899518704624,Parada Final (SAN VICENTE),0.0,0
132,35420.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),20.0,10
132,36606.90154744908,Parada Aeropuerto,28.000000000000004,14
132,37622.58609748462,Parada Final (SAN VICENTE),0.0,0
133,36018.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),18.0,9
133,37058.148073952296,Parada Aeropuerto,24.0,12
133,38385.16083985579,Parada Final (SAN VICENTE),0.0,0
134,36016.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),16.0,8
134,36864.63328657978,Parada Aeropuerto,22.0,11
134,38294.85377438071,Parada Final (SAN VICENTE),0.0,0
135,36612.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),12.0,6
135,37585.77347598412,Parada Aeropuerto,26.0,13
135,38798.18308395701,Parada Final (SAN VICENTE),0.0,0
136,36612.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),12.0,6
136,37586.180386740205,Parada Aeropuerto,24.0,12
136,38894.52244761203,Parada Final (SAN VICENTE),0.0,0
137,37220.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),20.0,10
137,38174.41094933747,Parada Aeropuerto,32.0,16
137,39184.65610686222,Parada Final (SAN VICENTE),0.0,0
138,37220.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),20.0,10
138,38257.065654596125,Parada Aeropuerto,22.0,11
138,39678.675175376564,Parada Final (SAN VICENTE),0.0,0
139,37822.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),22.0,11
139,38849.13380768213,Parada Aeropuerto,22.0,11
