bus_id,parada,tiempo_atraso,costo_multa
250,Parada Final (SAN VICENTE),202.35840400609595,1000
251,Parada Aeropuerto,142.24973454220162,1000
251,Parada Final (SAN VICENTE),192.63805715032504,1000
252,Parada Aeropuerto,66.7145738290128,1000
255,Parada Final (SAN VICENTE),149.1951356633508,1000
256,Parada Final (SAN VICENTE),180.60583032551222,1000
257,Parada Aeropuerto,187.23439810150012,1000
257,Parada Final (SAN VICENTE),370.3115656014852,1000
258,Parada Aeropuerto,99.85449847167183,1000
262,Parada Aeropuerto,192.6015518233471,1000
262,Parada Final (SAN VICENTE),184.06191418490198,1000
263,Parada Aeropuerto,78.19054715560924,1000
263,Parada Final (SAN VICENTE),332.66295732818253,1000
266,Parada Aeropuerto,74.03912192131975,1000
266,Parada Final (SAN VICENTE),18.12744925073639,1000
267,Parada Aeropuerto,201.89078935554426,1000
267,Parada Final (SAN VICENTE),21.172465799594647,1000
268,Parada Aeropuerto,22.17713002891105,1000
269,Parada Aeropuerto,29.77722866719705,1000
269,Parada Final (SAN VICENTE),146.55996450285602,1000
270,Parada Aeropuerto,168.4648073138378,1000
270,Parada Final (SAN VICENTE),404.2705846220633,1000
271,Parada Aeropuerto,48.86322994649527,1000
272,Parada Aeropuerto,172.77222622546833,1000
272,Parada Final (SAN VICENTE),20.305960655139643,1000
273,Parada Aeropuerto,203.85895350137434,1000
273,Parada Final (SAN VICENTE),295.6804796178767,1000
274,Parada Aeropuerto,141.9280341915437,1000
274,Parada Final (SAN VICENTE),163.51356353177107,1000
276,Parada Aeropuerto,133.52332302603463,1000
277,Parada Aeropuerto,116.5168410838669,1000
277,Parada Final (SAN VICENTE),1.7710455852939049,1000
278,Parada Aeropuerto,162.99003142218862,1000
278,Parada Final (SAN VICENTE),70.53482788336987,1000
279,Parada Aeropuerto,108.23166646085156,1000
279,Parada Final (SAN VICENTE),326.57900648792565,1000
280,Parada Aeropuerto,51.73667595052393,1000
280,Parada Final (SAN VICENTE),100.59936585660034,1000
281,Parada Final (SAN VICENTE),153.53901845835207,1000
284,Parada Aeropuerto,161.50059965053515,1000
284,Parada Final (SAN VICENTE),136.4524503871653,1000
285,Parada Aeropuerto,214.14841789206548,1000
285,Parada Final (SAN VICENTE),74.38232558095478,1000
286,Parada Final (SAN VICENTE),94.9925269716914,1000
288,Parada Final (SAN VICENTE),108.9992150683538,1000
289,Parada Aeropuerto,119.67000032326905,1000
289,Parada Final (SAN VICENTE),123.4039211274212,1000
290,Parada Aeropuerto,82.8976433629432,1000
290,Parada Final (SAN VICENTE),11.19221130895312,1000
291,Parada Aeropuerto,72.9937930557644,1000
291,Parada Final (SAN VICENTE),65.68841442656412,1000
293,Parada Aeropuerto,38.43449108119239,1000
295,Parada Aeropuerto,29.585298478705226,1000
295,Parada Final (SAN VICENTE),249.83122247447318,1000
296,Parada Aeropuerto,151.4196220669255,1000
296,Parada Final (SAN VICENTE),57.26292425910651,1000
298,Parada Aeropuerto,67.16438492404995,1000
298,Parada Final (SAN VICENTE),172.62744559918065,1000
299,Parada Final (SAN VICENTE),89.87220195490227,1000
300,Parada Aeropuerto,98.58277554501547,1000
301,Parada Aeropuerto,159.46892512172053,1000
301,Parada Final (SAN VICENTE),1.5629022835782962,1000
302,Parada Final (SAN VICENTE),180.1284606972331,1000
303,Parada Final (SAN VICENTE),53.08261066522391,1000
305,Parada Aeropuerto,102.18849081432563,1000
305,Parada Final (SAN VICENTE),11.65732097873115,1000
307,Parada Aeropuerto,94.32243434575503,1000
310,Parada Aeropuerto,28.505611968488665,1000
311,Parada Aeropuerto,208.91138474733452,1000
311,Parada Final (SAN VICENTE),442.62831958678726,1000
312,Parada Aeropuerto,84.05360222978925,1000
